노선번호,순번,정류소명,좌표X,좌표Y,위도,경도,ARSID
1017,27,서울시동부병원,202687.80,452932.80,37.57589304,127.0304307,06182
1017,28,동아제약앞,202689.00,452566.90,37.57259594,127.0304429,06184
1017,29,청계벽산아파트앞,202658.90,452157.60,37.56890786,127.0301007,04107
1017,30,상왕십리역,202647.00,451773.50,37.5654468,127.0299646,04114
1017,31,상왕십리역,202533.70,451689.50,37.5646902,127.0286817,04102
1017,32,도로교통공단앞,202211.90,451741.00,37.56515509,127.0250391,04103
1017,33,왕십리교회,202095.00,451877.10,37.56638175,127.0237161,04104
1017,34,왕십리1동새마을금고,202148.30,452012.00,37.5675972,127.0243199,04108
1017,35,꽃재교회,202452.00,451945.50,37.56699722,127.0277577,04252
1017,36,청계벽산아파트앞,202686.90,452136.90,37.56872125,127.0304176,04106
1017,37,동아제약앞,202714.50,452579.90,37.57271301,127.0307317,06185
1017,38,서울시동부병원,202711.20,452965.40,37.57618672,127.0306957,06183
1017,39,용두시장앞,202679.20,453289.60,37.57910815,127.0303346,06180
1017,40,안암오거리,202649.90,453654.80,37.58239902,127.0300042,06177
1017,41,우신향병원,202852.00,454003.90,37.58554412,127.0322939,06176
1017,42,고려대학교앞,203071.00,454292.50,37.58814396,127.0347749,06175
1017,43,숭례초등학교,203194.00,454986.10,37.59439349,127.0361707,08155
1017,44,종암동주민센터,203071.60,455452.20,37.59859387,127.0347866,08153
1017,45,종암경찰서,202983.40,455723.70,37.60104061,127.0337888,08151
1017,46,KT월곡지사,202991.10,455883.40,37.60247963,127.0338766,08128
1017,47,종암SK아파트,203310.50,455833.40,37.60202799,127.0374939,08130
1017,48,성북구보건소,203469.30,455891.40,37.60255003,127.0392927,08131
1017,49,생명의전화,203307.20,456095.60,37.60439065,127.0374577,08290
1017,50,월곡동두산아파트,203235.50,456385.10,37.60699955,127.0366469,08288
1017,51,월곡삼성래미안아파트,203176.40,456623.00,37.60914344,127.0359785,08286
1017,52,월곡1동주민센터,203135.90,456784.20,37.61059613,127.0355205,08284
1017,53,창문여고,203162.10,456915.50,37.61177916,127.0358178,08102
1017,54,장위동고개,203561.00,457182.20,37.6141809,127.0403375,08275
1017,55,장위1동주민센터,203777.30,457146.50,37.61385835,127.0427875,08277
1017,56,장위1동파출소,203983.60,457137.30,37.61377458,127.0451243,08279
1017,57,국민은행장위동지점,204303.20,457108.90,37.61351723,127.0487444,08281
1017,58,장곡초교,204281.50,457360.20,37.61578176,127.0485001,08294
1017,59,장위1동새마을금고,204401.40,457495.10,37.61699676,127.0498591,08221
1017,60,국민은행장위1동지점,204574.50,457635.10,37.61825743,127.0518209,08219
1017,61,광운초교,204744.40,457772.30,37.61949285,127.0537464,08217
1017,62,벼루말교,204875.00,457791.10,37.61966158,127.055226,11468
1017,63,광운중학교,204970.40,457712.40,37.61895191,127.0563062,11333
1017,64,광운대학교,205173.00,457834.70,37.62005282,127.0586022,11285
1017,65,월계삼거리,205296.90,458124.60,37.62266436,127.0600079,11286
1017,66,신도브래뉴.한전노원변전소,205222.40,458742.00,37.62822807,127.0591683,11346
1017,67,인덕삼거리,205043.10,458781.40,37.62858409,127.0571372,11345
102,1,7단지영업소(가상),205702.90,462153.30,37.65896376,127.0646389,11856
102,2,상계초등학교,205807.50,461998.10,37.65756463,127.0658232,11208
102,3,노원역9번출구,205468.00,461835.70,37.65610336,127.0619741,11210
102,4,상계주공3단지,205374.30,461390.50,37.65209231,127.0609088,11244
102,5,상계주공2단지,205437.30,461117.70,37.6496338,127.0616208,11245
102,6,상계주공1단지,205544.30,460839.30,37.64712455,127.0628313,11246
102,7,어린이교통공원,205529.10,460640.80,37.645336,127.0626575,11372
102,8,마들근린공원.노원에코센터,205253.80,460634.70,37.64528265,127.0595377,11248
102,9,창동주공17단지,204758.60,460719.60,37.64605037,127.0539265,10279
102,10,창동주공4단지,204242.40,460636.30,37.6453023,127.0480762,10242
102,11,도봉문화정보도서관,203885.30,460514.80,37.64420906,127.0440288,10245
102,12,창림초교창동신창아파트앞,203594.10,460227.90,37.64162505,127.0407275,10247
102,13,외한은행창동지점,203484.20,460079.30,37.64028647,127.0394814,10249
102,14,신창.창동시장,203384.50,459944.80,37.63907489,127.038351,10331
102,15,창동서울탁주앞,203259.30,459779.40,37.63758495,127.0369316,10251
102,16,번동사거리,203116.70,459623.20,37.63617796,127.0353151,09152
102,17,북부시장입구,202825.60,459534.30,37.63537783,127.0320163,09150
102,18,강북경찰서입구,202531.80,459507.80,37.6351399,127.0286872,09148
102,19,수유사거리,202180.50,459473.40,37.63483083,127.0247066,09267
102,20,수유시장.성신여대미아캠퍼스앞,202142.10,459032.90,37.63086166,127.0242702,09005
102,21,미아역.신일중고,202352.30,458367.60,37.62486624,127.0266497,09007
102,22,도봉세무서.성북시장,202535.20,457795.50,37.61971065,127.0287198,09009
102,23,미아사거리역,202642.50,457135.00,37.61375868,127.029933,09011
102,24,월곡뉴타운,202490.60,456374.10,37.60690275,127.0282097,08001
102,25,길음뉴타운,202133.90,456010.00,37.60362279,127.0241685,08003
102,26,미아리고개(아리랑아트홀),201916.90,455475.60,37.59880786,127.0217094,08005
102,27,돈암사거리.성신여대입구,201601.10,454913.10,37.59373984,127.0181316,08007
102,28,삼선교.한성대학교,200815.30,454481.20,37.58984907,127.0092324,08009
102,29,혜화동로터리,200155.00,454075.50,37.5861937,127.0017551,01005
102,30,명륜3가.성대입구,199853.40,453684.20,37.58266774,126.9983401,01003
102,31,창경궁.서울대학교병원,199696.70,453297.10,37.57917958,126.996566,01002
102,32,현대그룹빌딩,200047.20,452925.10,37.57582757,127.0005344,01218
102,33,이화동(이화장),200288.90,452936.90,37.57593386,127.0032709,01225
102,34,충신동,200554.60,452724.40,37.57401892,127.0062789,01215
102,35,동대문,200743.10,452469.60,37.5717228,127.0084128,01214
102,36,종로6가,200229.60,452408.20,37.5711698,127.0025993,01207
102,37,종로5가.효제초등학교,200189.40,452597.50,37.57287558,127.0021443,01205
102,38,종로5가.효제동,200197.00,452772.80,37.57445519,127.0022304,01204
102,39,통신대(이화장),200216.90,453179.80,37.57812263,127.0024558,01219
102,40,혜화역.마로니에공원,200201.10,453512.00,37.58111605,127.002277,01220
102,41,혜화역.동성중고(장면총리가옥),200151.70,453894.90,37.58456633,127.0017177,01229
102,42,삼선교.한성대학교,200739.50,454421.30,37.58930938,127.008374,08010
102,43,돈암사거리.성신여대입구,201575.30,454864.60,37.59330286,127.0178394,08008
102,44,미아리고개(아리랑아트홀),201926.80,455376.80,37.59791756,127.0218212,08006
102,45,길음뉴타운,202091.30,455960.70,37.60317865,127.0236859,08004
102,46,월곡뉴타운,202419.60,456271.10,37.60597482,127.0274052,08002
102,47,미아사거리역,202667.30,457038.70,37.61289087,127.0302136,09012
102,48,도봉세무서.성북시장,202581.90,457698.20,37.61883377,127.0292485,09010
102,49,미아역.신일중고,202395.20,458283.30,37.62410651,127.0271354,09008
102,50,수유시장.성신여대미아캠퍼스앞,202168.80,458995.80,37.63052729,127.0245727,09006
102,51,수유사거리,202138.60,459448.90,37.63461017,127.0242318,09266
102,52,강북경찰서입구,202586.30,459487.80,37.63495954,127.0293047,09149
102,53,북부시장입구,202849.00,459510.70,37.63516511,127.0322814,09151
102,54,번동사거리,203124.40,459598.00,37.63595086,127.0354022,09153
102,55,창동서울탁주앞,203297.00,459783.50,37.63762176,127.0373588,10250
102,56,창동.신창시장,203395.60,459919.10,37.63884327,127.0384767,10330
102,57,외환은행창동지점,203481.00,460030.50,37.63984675,127.0394449,10248
102,58,창림초교창동신창아파트앞,203621.60,460217.60,37.64153213,127.041039,10246
102,59,도봉문화정보도서관,203903.60,460494.60,37.64402697,127.0442361,10244
102,60,창동주공4단지,204290.00,460622.50,37.64517773,127.0486155,10241
102,61,창동주공17단지,204744.50,460684.90,37.64573777,127.0537665,10278
102,62,마들근린공원.노원에코센터,205224.10,460598.50,37.64495663,127.0592009,11247
102,63,중계역1번출구,205639.80,460721.30,37.6460607,127.0639126,11390
102,64,백병원,205548.80,460938.10,37.64801479,127.062883,11257
102,65,상계주공4단지,205450.00,461244.00,37.65077179,127.0617656,11256
102,66,상계주공6단지,205395.10,461511.30,37.65318069,127.0611454,11255
102,67,노원역1번출구,205598.70,461842.00,37.65615934,127.0634554,11211
102,68,상계초등학교,205844.50,462022.10,37.65778065,127.0662428,11209
102,69,7단지영업소(가상),205663.80,462254.30,37.65987409,127.0641965,11854
1020,1,정릉북한산국립공원입구,199957.00,457559.90,37.61759119,126.9995129,08160
1020,2,정릉산장아파트,200247.60,457481.60,37.61688561,127.0028048,08161
1020,3,정릉4동주민센터.경국사,200551.60,457108.10,37.61351992,127.0062482,08163
1020,4,삼덕단지앞,200446.70,456760.00,37.6103833,127.0050598,08322
1020,5,정릉3동주민센터앞,200375.60,456522.80,37.60824596,127.0042543,08320
1020,6,고려대보건과학대학,200205.80,456479.20,37.60785314,127.002331,08114
1020,7,청덕초교,200011.30,456560.60,37.60858664,127.000128,08112
1020,8,국민대학교앞,199538.30,456797.20,37.6107185,126.9947703,08110
1020,9,롯데아파트,197922.30,456765.00,37.61042612,126.9764659,01159
1020,10,일성아파트,197616.10,456580.50,37.60876287,126.9729981,01158
1020,11,평창동주민센터,197313.00,456341.00,37.60660394,126.9695659,01157
1020,12,외환은행평창동지점,197001.90,456198.50,37.60531893,126.9660428,01156
1020,13,갑을씨티텔앞,196780.40,456093.00,37.60436753,126.9635345,01155
1020,14,세검정초등학교,196575.90,455885.70,37.60249884,126.9612193,01133
1020,15,상명대입구,196308.60,455560.60,37.59956838,126.9581935,01287
1020,16,하림각,196618.70,455400.80,37.59812963,126.9617063,01136
1020,17,자하문터널입구,196789.60,455118.90,37.59559008,126.963643,01137
1020,18,부암동주민센터.무계원,196806.70,454813.30,37.59283641,126.963838,01138
1020,19,자하문고개.윤동주문학관,197097.00,454740.70,37.59218318,126.9671257,01106
1020,20,청운중학교,197572.60,454259.50,37.58784852,126.9725131,01105
1020,21,경복고교,197442.70,453955.60,37.58510976,126.9710432,01104
1020,22,신교동,197373.90,453750.60,37.58326233,126.9702649,01102
1020,23,통인시장종로구보건소,197443.10,453424.30,37.58032227,126.9710496,01110
1020,24,경복궁역,197544.20,453040.40,37.57686326,126.9721956,01115
1020,25,경복궁,198122.80,452897.10,37.57557336,126.9787468,01117
1020,26,안국동,198473.70,452789.80,37.57460713,126.9827199,01203
1020,27,조계사,198483.00,452554.00,37.57248238,126.9828256,01202
1020,28,종로1가,198250.00,452317.50,37.57035088,126.9801883,01191
1020,29,KT광화문지사,197996.60,452545.30,37.57240305,126.977319,01118
1020,30,경복궁역,197551.90,453129.70,37.57766795,126.9722825,01116
1020,31,통인시장종로구보건소,197472.70,453445.10,37.58050978,126.9713847,01111
1020,32,효자동,197405.30,453731.20,37.58308761,126.9706205,01112
1020,33,경복고교,197452.50,453939.30,37.58496291,126.9711543,01109
1020,34,청운중학교,197568.00,454290.20,37.58812514,126.9724609,01108
1020,35,자하문고개.윤동주문학관,197102.70,454757.20,37.59233188,126.9671902,01107
1020,36,부암동주민센터.무계원,196921.80,454807.30,37.59278274,126.9651414,01139
1020,37,자하문터널입구,196819.10,455114.90,37.59555413,126.9639771,01140
1020,38,하림각,196663.60,455402.40,37.59814421,126.9622148,01141
1020,39,상명대입구,196401.00,455565.50,37.59961289,126.95924,01142
1020,40,세검정.상명대,196374.00,455669.40,37.60054902,126.9589337,01143
1020,41,세검정초등학교,196594.70,455859.70,37.60226463,126.9614323,01144
1020,42,화정박물관,196893.00,456107.70,37.60450038,126.9648097,01164
1020,43,서울예술고등학교.평창동주민센터,197141.80,456249.10,37.60577532,126.9676271,01163
1020,44,예능교회,197358.90,456329.90,37.60650405,126.9700858,01162
1020,45,벽산평창힐스아파트,197606.60,456519.60,37.60821409,126.9728907,01161
1020,46,롯데아파트,197894.00,456717.70,37.60999984,126.9761454,01160
1020,47,평창동삼성아파트,198119.00,456838.10,37.61108524,126.9786937,01293
1020,48,국민대앞,199472.70,456792.50,37.61067611,126.9940272,08107
1020,49,청덕초등학교,199924.20,456576.00,37.60872541,126.9991414,08111
1020,50,정릉3동주민센터앞,200392.40,456518.30,37.6082054,127.0044446,08321
1020,51,삼덕단지앞,200464.70,456819.60,37.61092034,127.0052637,08323
1020,52,정릉4동주민센터.경국사,200574.30,457106.30,37.61350369,127.0065054,08164
1020,53,정릉대우아파트,200253.80,457499.40,37.617046,127.0028751,08162
1020,54,정릉북한산국립공원입구,199980.10,457568.30,37.61766688,126.9997746,08347
103,1,삼화상운차고지,204673.40,458503.60,37.62608284,127.0529468,11482
103,2,월계주공1단지아파트앞,204550.70,458524.40,37.62627088,127.0515568,11506
103,3,삼화상운,204470.30,458591.70,37.62687771,127.0506463,11493
103,4,월계2교.참누리아파트,204446.60,458185.20,37.62321492,127.0503753,08185
103,5,광운초교앞,204714.80,457768.80,37.61946147,127.0534111,08218
103,6,국민은행장위1동지점,204561.60,457644.40,37.61834129,127.0516748,08220
103,7,장위1동새마을금고,204384.00,457501.30,37.61705271,127.0496621,08222
103,8,장곡초교,204287.10,457396.00,37.61610432,127.0485638,08293
103,9,국민은행장위동지점,204305.40,457149.10,37.61387946,127.0487696,08282
103,10,장위1동파출소,204042.40,457152.60,37.61391219,127.0457905,08280
103,11,장위1동주민센터,203800.90,457156.30,37.61394656,127.0430549,08278
103,12,장위동고개,203575.50,457202.80,37.61436647,127.0405019,08276
103,13,창문여고앞,203181.70,456961.60,37.61219449,127.03604,09189
103,14,숭곡초등학교입구,202833.20,456734.40,37.61014837,127.0320916,09190
103,15,월곡뉴타운,202490.60,456374.10,37.60690275,127.0282097,08001
103,16,길음뉴타운,202133.90,456010.00,37.60362279,127.0241685,08003
103,17,미아리고개(아리랑아트홀),201916.90,455475.60,37.59880786,127.0217094,08005
103,18,돈암사거리.성신여대입구,201601.10,454913.10,37.59373984,127.0181316,08007
103,19,삼선동주민센터,201267.00,454565.40,37.59060728,127.0143475,08175
103,20,성북구청.성북경찰서,201524.20,454302.70,37.58823973,127.0172595,08177
103,21,보문역,201671.00,454037.30,37.58584798,127.0189212,08179
103,22,브라운호텔,201836.70,453653.90,37.58239289,127.0207965,08181
103,23,보문동주민센터,201912.20,453473.50,37.58076717,127.0216509,08183
103,24,신설동로타리,202012.10,452936.20,37.5759254,127.0227806,01243
103,25,동묘앞,201737.60,452749.10,37.57424001,127.0196723,01044
103,26,동대문(흥인지문),201106.20,452509.60,37.57208288,127.0125235,01037
103,27,종로6가,200229.60,452408.20,37.5711698,127.0025993,01207
103,28,종로5가,200042.90,452400.50,37.57110045,127.0004857,01206
103,29,종로4가,199613.10,452352.10,37.57066424,126.9956199,01196
103,30,종로3가,199110.90,452332.90,37.57049088,126.9899345,01194
103,31,종로2가,198669.60,452315.50,37.57033356,126.9849386,01192
103,32,종로1가,198250.00,452317.50,37.57035088,126.9801883,01191
103,33,세종문화회관,197930.00,452573.20,37.57265431,126.9765649,01126
103,34,시청앞.덕수궁,197953.70,451857.90,37.56620885,126.9768352,02286
103,35,시청앞,197892.40,451475.10,37.56275933,126.9761424,02132
103,36,서울역버스환승센터,197601.70,450666.90,37.55547598,126.9728544,02006
103,37,숭례문,197719.10,451001.90,37.55849494,126.9741821,02122
103,38,남대문시장.신한은행,198107.70,451272.70,37.56093598,126.9785801,02219
103,39,롯데영프라자,198418.30,451496.90,37.56295682,126.9820954,02142
103,40,우리은행종로지점,198492.00,452002.80,37.56751557,126.9829287,02139
103,41,종로2가,198806.60,452273.90,37.56995889,126.9864897,01186
103,42,종로3가역15번출구,199192.70,452289.10,37.57009628,126.9908606,01182
103,43,종로4가.종묘,199716.90,452325.10,37.57042098,126.996795,01180
